id,lat,lon,entropy,livability
725478960090296,8.6137331,81.2131988,0.7629943636498181,-0.05493354797363281
1106612051338483,8.5413498455162,81.211665863308,0.7198516855247173,-0.06998786926269533
1288619569500396,8.5759539,81.2306562,0.7825952265568881,-0.04805526733398438
1526462774216073,8.5871642,81.2001697,0.48249525656821746,-0.1308135986328125
1791416608458687,8.6058093,81.2164151,0.581392796940868,-0.10905532836914063
1904315190311661,8.5479125789052,81.209797814567,0.6388027811501154,-0.10039939880371096
2018266638311515,8.5987487,81.2180731,0.5291677483895505,-0.1206565856933594
2867592320172105,8.5389205673789,81.194386091159,0.4937843727110186,-0.12882919311523439
1900914520680653,8.5476404707958,81.208519907744,0.7250036413514873,-0.06860923767089844
3883173291779756,8.5847309790632,81.219386961387,0.7420094583018797,-0.0626323699951172
5936772093055022,8.5873339000015,81.2256396,0.5419462686057702,-0.1184123992919922
188211793856725,8.5741063000018,81.239426900002,0.6412327060604526,-0.09167823791503908
476927040397364,8.5861154599195,81.20875309229,0.7704306962485941,-0.05478172302246094
543016697892731,8.5748759000021,81.240606300003,0.8764710756236958,-0.011212539672851574
631675939848306,8.5412105657273,81.211967860529,1.009629463668054,0.0922962188720703
1395473274806898,8.54769762093,81.210580280598,0.6591370514733231,-0.08860015869140625
1803145596511995,8.5784476529887,81.223943112494,0.5677234263237904,-0.11413612365722658
3959299800783053,8.5879541,81.2019433,0.4833609008971157,-0.13230857849121097
1280176360417897,8.5879054,81.2154272,0.46014152206434966,-0.13583869934082032
1936487967112563,8.583572,81.2206353,0.3580564270914137,-0.15571861267089845
440081337292274,8.5750969452863,81.192514496,0.691957038598514,-0.07800178527832032
1868454100635150,8.5477279548292,81.210527133006,0.12274506346406702,-0.1896728515625
1938646333533426,8.5824446,81.2215273,0.5071612590445759,-0.12620277404785157
2606789163032303,8.6164036,81.2120528,0.6292380784694384,-0.09707603454589846
4290005407992995,8.5759107,81.230615,0.9341324547607069,0.015304946899414057
1067054665559316,8.6141778,81.2142663,0.6427648076211958,-0.09270401000976565
1854441311399310,8.5732298344454,81.227903980837,0.6000581862870668,-0.10310935974121094
221534939365700,8.5559449670916,81.190832248033,0.6171812407938331,-0.09898490905761721
581300564394134,8.5481643470406,81.208348291171,0.663017554199802,-0.08533325195312502
726173640317325,8.6127921,81.2115395,0.647554970111625,-0.09051132202148439
1574057013062979,8.5766995,81.2340225,0.6691277818915429,-0.08425102233886718
3412800068938655,8.5778816999979,81.234619899997,0.8098389420924417,-0.0417461395263672
9675275175882632,8.5412129897343,81.211970010953,0.8719985482513808,-0.011636352539062506
352940566161978,8.5884257,81.2154356,0.6693209274676024,-0.09223594665527345
470731950700505,8.5817258153191,81.222067410202,0.524866323587976,-0.1223003387451172
1380569419703249,8.5916077,81.2163275,0.6045057612125567,-0.10261154174804689
1488971981454825,8.565098736999,81.189634042652,0.6419665379767229,-0.09197425842285156
760346364679487,8.5820562718516,81.221895581187,0.5163941442837996,-0.12311592102050783
1364411084377009,8.578501899999,81.233693,0.6242858147517674,-0.09760398864746096
2576224726055966,8.586176,81.2162117,0.4003908422549707,-0.14783287048339844
626847903767684,8.5749671,81.2307083,0.5713698307967874,-0.11205940246582034
919262725594532,8.5422483086666,81.191808655934,0.5980557005465069,-0.1053142547607422
2038383200324140,8.6139395,81.2140297,0.5885532870101647,-0.10687294006347656
3370958969897883,8.5811888,81.227868300002,0.6369668406959992,-0.09473609924316406
4052604091522364,8.586153,81.2088386,0.5458791295031873,-0.117059326171875
4293925427305228,8.5612422503006,81.189242531062,0.5969538043976597,-0.10470314025878907
570051956117702,8.5465373704289,81.207875842304,0.7467319424048858,-0.061570739746093756
670098449093885,8.546537621886,81.207872824819,0.6401494995009747,-0.0948467254638672
769107827301946,8.5877392860209,81.197352027596,0.5286528290675893,-0.12431831359863284
1804731636774888,8.6174762,81.2114441,0.5575794447553589,-0.11386032104492189
2101808843640831,8.5481603969478,81.209910828833,0.7099465885090869,-0.0729167938232422
2829033280648380,8.5591487400313,81.189550235943,0.5544484771762509,-0.1144256591796875
9735531093207363,8.5555632105659,81.217860588903,0.7095051293789169,-0.07183685302734377
755559196957362,8.624372,81.207358,0.7323654795864242,-0.06326637268066408
764181807620434,8.5843207687219,81.219980819226,0.6281100943200244,-0.09606094360351562
1150011150213996,8.5481907008295,81.208357382641,0.5361205117979265,-0.11921501159667969
1431072098204565,8.5476975315102,81.210563873061,0.9463770693861601,0.001353454589843761
1741082270124378,8.5480783444201,81.208367504529,0.658243830405039,-0.08963890075683595
1830188127560958,8.6260848,81.2091408,0.7182582463893502,-0.07084465026855469
830320840914770,8.5370786022474,81.193178091274,0.4801838382458426,-0.1319896697998047
2272551406511199,8.5866642,81.2156003,0.9095821400735561,0.013059997558593744
2866596370201530,8.5782941,81.2240729,0.6794520166010769,-0.08290023803710939
490576365594466,8.6284986,81.2054312,0.4757368937011343,-0.13251762390136718
771413703484896,8.5861537,81.2088375,0.45397607788896027,-0.13709716796875002
943073399803758,8.5825998382723,81.221444634796,0.4678900733426337,-0.1345897674560547
